ENSG	Gene	Chr	Start	End	Source	Type
ENSG00000183579	ZNRF3	chr22	28883572	29057488	HGNC Symbol	protein_coding
ENSG00000235786	ZNRF3-IT1	chr22	28992721	29018620	HGNC Symbol	lncRNA
ENSG00000177993	ZNRF3-AS1	chr22	29024999	29031476	HGNC Symbol	lncRNA
ENSG00000100249	C22orf31	chr22	29058672	29061844	HGNC Symbol	protein_coding
ENSG00000183762	KREMEN1	chr22	29073035	29168333	HGNC Symbol	protein_coding
ENSG00000200871	RNU6-810P	chr22	29134014	29134120	HGNC Symbol	snRNA
ENSG00000251952	RNU6-1219P	chr22	29191697	29191808	HGNC Symbol	snRNA
ENSG00000186998	EMID1	chr22	29205896	29259597	HGNC Symbol	protein_coding
ENSG00000125850	OVOL2	chr20	17956979	18059188	HGNC Symbol	protein_coding
ENSG00000212232	SNORD17	chr20	17962710	17962946	HGNC Symbol	snoRNA
ENSG00000125871	MGME1	chr20	17969018	17991122	HGNC Symbol	protein_coding
ENSG00000218902	PTMAP3	chr20	18011955	18012284	HGNC Symbol	processed_pseudogene
ENSG00000227343	RPL15P1	chr20	18090116	18090715	HGNC Symbol	processed_pseudogene
ENSG00000252597	RNU7-137P	chr20	18095571	18095632	HGNC Symbol	snRNA
ENSG00000149474	KAT14	chr20	18137228	18188387	HGNC Symbol	protein_coding
ENSG00000100263	RHBDD3	chr22	29259872	29268209	HGNC Symbol	protein_coding
ENSG00000232838	PET117	chr20	18137863	18143169	HGNC Symbol	protein_coding
ENSG00000232943	GGCTP2	chr20	18220113	18220512	HGNC Symbol	processed_pseudogene
ENSG00000266720	RN7SL14P	chr20	18258554	18258851	HGNC Symbol	misc_RNA
ENSG00000252635	RNU2-56P	chr20	18265690	18265879	HGNC Symbol	snRNA
ENSG00000125846	ZNF133	chr20	18288283	18316996	HGNC Symbol	protein_coding
ENSG00000182944	EWSR1	chr22	29268009	29300525	HGNC Symbol	protein_coding
ENSG00000166974	MAPRE2	chr18	34976928	35143470	HGNC Symbol	protein_coding
ENSG00000199719	RN7SKP74	chr20	18295143	18295451	HGNC Symbol	misc_RNA
ENSG00000237259	ZNF133-AS1	chr20	18313765	18315111	HGNC Symbol	lncRNA
ENSG00000237282	LINC00851	chr20	18379049	18381484	HGNC Symbol	lncRNA
ENSG00000089091	DZANK1	chr20	18383367	18467281	HGNC Symbol	protein_coding
ENSG00000186812	ZNF397	chr18	35241030	35267133	HGNC Symbol	protein_coding
ENSG00000236474	GCNT1P1	chr20	18420160	18421454	HGNC Symbol	processed_pseudogene
ENSG00000252422	RNA5SP476	chr20	18433842	18433944	HGNC Symbol	rRNA_pseudogene
ENSG00000132664	POLR3F	chr20	18467389	18484646	HGNC Symbol	protein_coding
ENSG00000186814	ZSCAN30	chr18	35251058	35290245	HGNC Symbol	protein_coding
ENSG00000265137	MIR3192	chr20	18470615	18470691	HGNC Symbol	miRNA
ENSG00000225419	RPL21P3	chr20	18485265	18486052	HGNC Symbol	processed_pseudogene
ENSG00000089050	RBBP9	chr20	18486540	18497225	HGNC Symbol	protein_coding
ENSG00000214612	RPS19P1	chr20	18504633	18505066	HGNC Symbol	processed_pseudogene
ENSG00000257267	ZNF271P	chr18	35290282	35328390	HGNC Symbol	transcribed_unitary_pseudogene
ENSG00000172466	ZNF24	chr18	35332227	35345482	HGNC Symbol	protein_coding
ENSG00000101310	SEC23B	chr20	18507520	18561415	HGNC Symbol	protein_coding
ENSG00000186496	ZNF396	chr18	35366694	35377337	HGNC Symbol	protein_coding
ENSG00000185340	GAS2L1	chr22	29306582	29312785	HGNC Symbol	protein_coding
ENSG00000153391	INO80C	chr18	35452230	35497979	HGNC Symbol	protein_coding
ENSG00000141429	GALNT1	chr18	35581117	35711834	HGNC Symbol	protein_coding
ENSG00000100276	RASL10A	chr22	29312933	29319679	HGNC Symbol	protein_coding
ENSG00000100280	AP1B1	chr22	29327680	29423179	HGNC Symbol	protein_coding
ENSG00000283514	MIR3975	chr18	35591737	35591806	HGNC Symbol	miRNA
ENSG00000267797	NRBF2P1	chr18	35841759	35842617	HGNC Symbol	processed_pseudogene
ENSG00000207797	MIR187	chr18	35904818	35904926	HGNC Symbol	miRNA
ENSG00000265641	MIR3929	chr18	35934088	35934142	HGNC Symbol	miRNA
ENSG00000141428	C18orf21	chr18	35972625	35979286	HGNC Symbol	protein_coding
ENSG00000141425	RPRD1A	chr18	35984387	36067576	HGNC Symbol	protein_coding
ENSG00000232388	SMIM26	chr20	18567347	18569563	HGNC Symbol	protein_coding
ENSG00000239127	SNORD125	chr22	29333163	29333258	HGNC Symbol	snoRNA
ENSG00000278292	RFPL4AP6	chr22	29432944	29435005	HGNC Symbol	unprocessed_pseudogene
ENSG00000225465	RFPL1S	chr22	29436534	29478868	HGNC Symbol	lncRNA
ENSG00000125821	DTD1	chr20	18587942	18766644	HGNC Symbol	protein_coding
ENSG00000141424	SLC39A6	chr18	36108531	36129385	HGNC Symbol	protein_coding
ENSG00000128250	RFPL1	chr22	29438583	29442455	HGNC Symbol	protein_coding
ENSG00000243702	RN7SL638P	chr20	18592330	18592619	HGNC Symbol	misc_RNA
ENSG00000221806	RNU6ATAC34P	chr20	18611047	18611167	HGNC Symbol	snRNA
ENSG00000232136	DUXAP7	chr20	18642782	18643634	HGNC Symbol	processed_pseudogene
ENSG00000100285	NEFH	chr22	29480218	29491390	HGNC Symbol	protein_coding
ENSG00000233993	DTD1-AS1	chr20	18674395	18698709	HGNC Symbol	lncRNA
ENSG00000233324	EEF1A1P34	chr20	18782424	18783690	HGNC Symbol	processed_pseudogene
ENSG00000179935	LINC00652	chr20	18786065	18794579	HGNC Symbol	lncRNA
ENSG00000273148	LINC00653	chr20	18794529	18796067	HGNC Symbol	lncRNA
ENSG00000149443	SCP2D1-AS1	chr20	18809728	18830153	HGNC Symbol	lncRNA
ENSG00000132631	SCP2D1	chr20	18813783	18814378	HGNC Symbol	protein_coding
ENSG00000100296	THOC5	chr22	29505879	29555216	HGNC Symbol	protein_coding
ENSG00000185052	SLC24A3	chr20	19212642	19722926	HGNC Symbol	protein_coding
ENSG00000134759	ELP2	chr18	36129444	36180557	HGNC Symbol	protein_coding
ENSG00000179447	SLC24A3-AS1	chr20	19242302	19284596	HGNC Symbol	lncRNA
ENSG00000132669	RIN2	chr20	19757606	20002459	HGNC Symbol	protein_coding
ENSG00000236992	RPL12P12	chr20	19823443	19823943	HGNC Symbol	processed_pseudogene
ENSG00000173418	NAA20	chr20	20017310	20033655	HGNC Symbol	protein_coding
ENSG00000101343	CRNKL1	chr20	20034368	20056046	HGNC Symbol	protein_coding
ENSG00000184117	NIPSNAP1	chr22	29554808	29581327	HGNC Symbol	protein_coding
ENSG00000186575	NF2	chr22	29603556	29698598	HGNC Symbol	protein_coding
ENSG00000089101	CFAP61	chr20	20052514	20360703	HGNC Symbol	protein_coding
ENSG00000075643	MOCOS	chr18	36187497	36272157	HGNC Symbol	protein_coding
ENSG00000134775	FHOD3	chr18	36297714	36780055	HGNC Symbol	protein_coding
ENSG00000229500	RPL17P1	chr20	20253303	20253838	HGNC Symbol	processed_pseudogene
ENSG00000243810	CFAP61-AS1	chr20	20258407	20267809	HGNC Symbol	lncRNA
ENSG00000264879	RN7SL690P	chr20	20316755	20316994	HGNC Symbol	misc_RNA
ENSG00000173404	INSM1	chr20	20368104	20370949	HGNC Symbol	protein_coding
ENSG00000188559	RALGAPA2	chr20	20389530	20712644	HGNC Symbol	protein_coding
ENSG00000213384	EIF4E2P1	chr20	20659710	20659964	HGNC Symbol	processed_pseudogene
ENSG00000270793	LLPHP1	chr20	20721187	20721879	HGNC Symbol	processed_pseudogene
ENSG00000278525	RN7SL607P	chr20	20738433	20738731	HGNC Symbol	misc_RNA
ENSG00000225803	MRPS11P1	chr20	20854121	20854642	HGNC Symbol	processed_pseudogene
ENSG00000225127	LINC00237	chr20	21085576	21106514	HGNC Symbol	lncRNA
ENSG00000235065	RPL24P2	chr20	21114723	21115197	HGNC Symbol	processed_pseudogene
ENSG00000088970	KIZ	chr20	21125983	21246622	HGNC Symbol	protein_coding
ENSG00000134779	TPGS2	chr18	36777647	36829216	HGNC Symbol	protein_coding
ENSG00000199509	RNA5SP477	chr20	21138956	21139074	HGNC Symbol	rRNA_pseudogene
ENSG00000232712	KIZ-AS1	chr20	21154023	21218289	HGNC Symbol	lncRNA
ENSG00000214535	RPS15AP1	chr20	21166206	21166596	HGNC Symbol	processed_pseudogene
ENSG00000226875	ZNF877P	chr20	21265854	21266465	HGNC Symbol	unprocessed_pseudogene
ENSG00000088930	XRN2	chr20	21303331	21389825	HGNC Symbol	protein_coding
ENSG00000125816	NKX2-4	chr20	21395365	21397526	HGNC Symbol	protein_coding
ENSG00000223128	RN7SKP140	chr20	21424758	21425041	HGNC Symbol	misc_RNA
ENSG00000227693	GSTM3P1	chr20	21501395	21501968	HGNC Symbol	processed_pseudogene
ENSG00000125820	NKX2-2	chr20	21511017	21514064	HGNC Symbol	protein_coding
ENSG00000258197	NKX2-2-AS1	chr20	21511447	21512309	HGNC Symbol	lncRNA
ENSG00000279082	LINC01727	chr20	21569976	21666621	HGNC Symbol	lncRNA
ENSG00000150477	KIAA1328	chr18	36829106	37232172	HGNC Symbol	protein_coding
ENSG00000280350	LINC01726	chr20	21610787	21703585	HGNC Symbol	lncRNA
ENSG00000125813	PAX1	chr20	21705659	21718486	HGNC Symbol	protein_coding
ENSG00000233015	SLC25A6P1	chr20	21742303	21743077	HGNC Symbol	processed_pseudogene
ENSG00000227063	RPL41P1	chr20	21755270	21755350	HGNC Symbol	processed_pseudogene
ENSG00000234435	LINC01432	chr20	22054074	22074654	HGNC Symbol	lncRNA
ENSG00000225321	LINC01427	chr20	22263065	22284029	HGNC Symbol	lncRNA
ENSG00000259974	LINC00261	chr20	22547671	22578642	HGNC Symbol	lncRNA
ENSG00000125798	FOXA2	chr20	22580998	22585455	HGNC Symbol	protein_coding
ENSG00000237396	LNCNEF	chr20	22587522	22607517	HGNC Symbol	lncRNA
ENSG00000230400	LINC01747	chr20	22668480	22685344	HGNC Symbol	lncRNA
ENSG00000215553	KRT18P3	chr20	22732802	22734089	HGNC Symbol	processed_pseudogene
ENSG00000213882	CYB5AP4	chr20	22885670	22886068	HGNC Symbol	processed_pseudogene
ENSG00000101489	CELF4	chr18	37243040	37565827	HGNC Symbol	protein_coding
ENSG00000132671	SSTR4	chr20	23035312	23039237	HGNC Symbol	protein_coding
ENSG00000178726	THBD	chr20	23045633	23049672	HGNC Symbol	protein_coding
ENSG00000125810	CD93	chr20	23079360	23086324	HGNC Symbol	protein_coding
ENSG00000233746	LINC00656	chr20	23125068	23132635	HGNC Symbol	lncRNA
ENSG00000201527	RNA5SP478	chr20	23160857	23160971	HGNC Symbol	rRNA_pseudogene
ENSG00000233010	RPEP4	chr22	29608900	29609501	HGNC Symbol	processed_pseudogene
ENSG00000100314	CABP7	chr22	29720003	29731833	HGNC Symbol	protein_coding
ENSG00000100319	ZMAT5	chr22	29730956	29767011	HGNC Symbol	protein_coding
ENSG00000184076	UQCR10	chr22	29767369	29770413	HGNC Symbol	protein_coding
ENSG00000100325	ASCC2	chr22	29788609	29838304	HGNC Symbol	protein_coding
ENSG00000234832	NXT1-AS1	chr20	23346941	23351486	HGNC Symbol	lncRNA
ENSG00000132661	NXT1	chr20	23350791	23354771	HGNC Symbol	protein_coding
ENSG00000232645	LINC01431	chr20	23356594	23358116	HGNC Symbol	lncRNA
ENSG00000125812	GZF1	chr20	23362182	23373062	HGNC Symbol	protein_coding
ENSG00000125814	NAPB	chr20	23374519	23421519	HGNC Symbol	protein_coding
ENSG00000100330	MTMR3	chr22	29883169	30030868	HGNC Symbol	protein_coding
ENSG00000201728	RNA5SP479	chr20	23380896	23381012	HGNC Symbol	rRNA_pseudogene
ENSG00000125823	CSTL1	chr20	23439685	23444930	HGNC Symbol	protein_coding
ENSG00000125831	CST11	chr20	23450403	23452876	HGNC Symbol	protein_coding
ENSG00000266530	MIR4318	chr18	37657135	37657215	HGNC Symbol	miRNA
ENSG00000243516	RPL12P40	chr18	37672689	37673176	HGNC Symbol	processed_pseudogene
ENSG00000226344	CST12P	chr20	23475700	23479798	HGNC Symbol	unprocessed_pseudogene
ENSG00000222704	RN7SKP182	chr18	39016047	39016344	HGNC Symbol	misc_RNA
ENSG00000253038	RNU6-706P	chr18	39034007	39034110	HGNC Symbol	snRNA
ENSG00000125815	CST8	chr20	23491101	23496010	HGNC Symbol	protein_coding
ENSG00000267374	MIR924HG	chr18	39206917	39800322	HGNC Symbol	lncRNA
ENSG00000204663	CST13P	chr20	23519146	23542018	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000204662	CST9LP1	chr20	23547764	23550652	HGNC Symbol	unprocessed_pseudogene
ENSG00000101435	CST9L	chr20	23564732	23568484	HGNC Symbol	protein_coding
ENSG00000204658	CST9LP2	chr20	23583645	23586510	HGNC Symbol	unprocessed_pseudogene
ENSG00000173335	CST9	chr20	23602410	23605917	HGNC Symbol	protein_coding
ENSG00000101439	CST3	chr20	23626706	23638473	HGNC Symbol	protein_coding
ENSG00000101441	CST4	chr20	23685640	23689040	HGNC Symbol	protein_coding
ENSG00000232595	CST2P1	chr20	23711320	23711406	HGNC Symbol	unprocessed_pseudogene
ENSG00000170373	CST1	chr20	23747553	23751268	HGNC Symbol	protein_coding
ENSG00000175886	RPL7AP66	chr18	39334872	39335672	HGNC Symbol	processed_pseudogene
ENSG00000283615	MIR924	chr18	39622123	39622175	HGNC Symbol	miRNA
ENSG00000283645	MIR5583-2	chr18	39676719	39676777	HGNC Symbol	miRNA
ENSG00000266148	MIR5583-1	chr18	39676721	39676779	HGNC Symbol	miRNA
ENSG00000212354	RNU6-1242P	chr18	39678520	39678622	HGNC Symbol	snRNA
ENSG00000267413	LINC01901	chr18	39841174	39924840	HGNC Symbol	lncRNA
ENSG00000283503	LINC01902	chr18	39841709	39896298	HGNC Symbol	lncRNA
ENSG00000277975	CSTP2	chr20	23772785	23776169	HGNC Symbol	unprocessed_pseudogene
ENSG00000261715	LINC01477	chr18	40066286	40099233	HGNC Symbol	lncRNA
ENSG00000267664	RPL17P45	chr18	40143926	40144504	HGNC Symbol	processed_pseudogene
ENSG00000170369	CST2	chr20	23823769	23826729	HGNC Symbol	protein_coding
ENSG00000170367	CST5	chr20	23875934	23879748	HGNC Symbol	protein_coding
ENSG00000228476	CSTP1	chr20	23918538	23928954	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000267652	NPM1P1	chr18	41789162	41789395	HGNC Symbol	processed_pseudogene
ENSG00000149435	GGTLC1	chr20	23985050	23988779	HGNC Symbol	protein_coding
ENSG00000078142	PIK3C3	chr18	41955234	42087830	HGNC Symbol	protein_coding
ENSG00000167390	POM121L3P	chr20	23989292	23990454	HGNC Symbol	unprocessed_pseudogene
ENSG00000230133	LINC01721	chr20	24063255	24226013	HGNC Symbol	lncRNA
ENSG00000200231	RNU1-23P	chr20	24237255	24237398	HGNC Symbol	snRNA
ENSG00000207455	RNU6-331P	chr22	29899587	29899693	HGNC Symbol	snRNA
ENSG00000234069	GAPDHP53	chr20	24445391	24446314	HGNC Symbol	processed_pseudogene
ENSG00000275818	MIR6818	chr22	30007049	30007113	HGNC Symbol	miRNA
ENSG00000227117	HORMAD2-AS1	chr22	30008742	30080480	HGNC Symbol	lncRNA
ENSG00000101463	SYNDIG1	chr20	24469629	24666616	HGNC Symbol	protein_coding
ENSG00000227201	CNN2P1	chr22	30046276	30047193	HGNC Symbol	processed_pseudogene
ENSG00000176635	HORMAD2	chr22	30080464	30177075	HGNC Symbol	protein_coding
ENSG00000077984	CST7	chr20	24949269	24959928	HGNC Symbol	protein_coding
ENSG00000101474	APMAP	chr20	24962925	24992751	HGNC Symbol	protein_coding
ENSG00000207355	RNU6-1257P	chr20	24974171	24974280	HGNC Symbol	snRNA
ENSG00000225971	RPS3AP51	chr22	30136673	30137681	HGNC Symbol	processed_pseudogene
ENSG00000232530	LIF-AS1	chr22	30239194	30240538	HGNC Symbol	lncRNA
ENSG00000154930	ACSS1	chr20	25006230	25058980	HGNC Symbol	protein_coding
ENSG00000128342	LIF	chr22	30240453	30246759	HGNC Symbol	protein_coding
ENSG00000099985	OSM	chr22	30262829	30266851	HGNC Symbol	protein_coding
ENSG00000239282	CASTOR1	chr22	30285117	30289622	HGNC Symbol	protein_coding
ENSG00000267586	LINC00907	chr18	42159283	42691422	HGNC Symbol	lncRNA
ENSG00000100987	VSX1	chr20	25070885	25082141	HGNC Symbol	protein_coding
ENSG00000253040	RNA5SP454	chr18	42270589	42270715	HGNC Symbol	rRNA_pseudogene
ENSG00000152214	RIT2	chr18	42743227	43115691	HGNC Symbol	protein_coding
ENSG00000132872	SYT4	chr18	43267892	43277535	HGNC Symbol	protein_coding
ENSG00000099992	TBC1D10A	chr22	30291990	30326947	HGNC Symbol	protein_coding
ENSG00000202060	RNA5SP455	chr18	44071583	44071701	HGNC Symbol	rRNA_pseudogene
ENSG00000267337	LINC01478	chr18	44280768	44579953	HGNC Symbol	lncRNA
ENSG00000197586	ENTPD6	chr20	25195693	25228075	HGNC Symbol	protein_coding
ENSG00000267573	KRT8P5	chr18	44320800	44322257	HGNC Symbol	processed_pseudogene
ENSG00000277899	MLECP1	chr18	44522366	44523074	HGNC Symbol	processed_pseudogene
ENSG00000267414	SETBP1-DT	chr18	44676927	44679717	HGNC Symbol	lncRNA
ENSG00000152217	SETBP1	chr18	44680173	45068510	HGNC Symbol	protein_coding
ENSG00000265957	MIR4319	chr18	44970082	44970166	HGNC Symbol	miRNA
ENSG00000099995	SF3A1	chr22	30331988	30356919	HGNC Symbol	protein_coding
ENSG00000132874	SLC14A2	chr18	45212995	45683688	HGNC Symbol	protein_coding
ENSG00000267097	SLC14A2-AS1	chr18	45423764	45483218	HGNC Symbol	lncRNA
ENSG00000187860	CCDC157	chr22	30356635	30378658	HGNC Symbol	protein_coding
ENSG00000141469	SLC14A1	chr18	45687025	45752520	HGNC Symbol	protein_coding
ENSG00000099999	RNF215	chr22	30368811	30421771	HGNC Symbol	protein_coding
ENSG00000100003	SEC14L2	chr22	30396941	30425303	HGNC Symbol	protein_coding
ENSG00000197046	SIGLEC15	chr18	45825675	45844094	HGNC Symbol	protein_coding
ENSG00000100994	PYGB	chr20	25248085	25298012	HGNC Symbol	protein_coding
ENSG00000152223	EPG5	chr18	45847609	45967329	HGNC Symbol	protein_coding
ENSG00000222915	RNU6-564P	chr22	30421045	30421148	HGNC Symbol	snRNA
ENSG00000242114	MTFP1	chr22	30425623	30429054	HGNC Symbol	protein_coding
ENSG00000100012	SEC14L3	chr22	30447959	30472017	HGNC Symbol	protein_coding
ENSG00000100997	ABHD12	chr20	25294742	25390835	HGNC Symbol	protein_coding
ENSG00000152229	PSTPIP2	chr18	45983536	46072272	HGNC Symbol	protein_coding
ENSG00000222179	RN7SKP26	chr18	45989653	45989945	HGNC Symbol	misc_RNA
ENSG00000252034	RNY4P37	chr18	46077004	46077099	HGNC Symbol	misc_RNA
ENSG00000214161	SDC4P	chr22	30481311	30481911	HGNC Symbol	processed_pseudogene
ENSG00000133488	SEC14L4	chr22	30488902	30505711	HGNC Symbol	protein_coding
ENSG00000152234	ATP5F1A	chr18	46080248	46104334	HGNC Symbol	protein_coding
ENSG00000214491	SEC14L6	chr22	30522799	30546682	HGNC Symbol	protein_coding
ENSG00000227379	PPIAP2	chr20	25368275	25368766	HGNC Symbol	processed_pseudogene
ENSG00000225774	SIRPAP1	chr22	30542536	30544305	HGNC Symbol	processed_pseudogene
ENSG00000101003	GINS1	chr20	25407673	25452628	HGNC Symbol	protein_coding
ENSG00000101004	NINL	chr20	25452697	25585531	HGNC Symbol	protein_coding
ENSG00000128242	GAL3ST1	chr22	30554635	30574665	HGNC Symbol	protein_coding
ENSG00000251883	RNU6ATAC17P	chr20	25611153	25611223	HGNC Symbol	snRNA
ENSG00000152240	HAUS1	chr18	46104378	46128333	HGNC Symbol	protein_coding
ENSG00000170191	NANP	chr20	25612935	25624014	HGNC Symbol	protein_coding
ENSG00000213742	ZNF337-AS1	chr20	25624045	25689032	HGNC Symbol	lncRNA
ENSG00000242236	RN7SL594P	chr20	25654595	25654881	HGNC Symbol	misc_RNA
ENSG00000236542	MED28P7	chr20	25669857	25670386	HGNC Symbol	processed_pseudogene
ENSG00000130684	ZNF337	chr20	25673195	25696853	HGNC Symbol	protein_coding
ENSG00000230772	VN1R108P	chr20	25734264	25735093	HGNC Symbol	unprocessed_pseudogene
ENSG00000175170	FAM182B	chr20	25762384	25868225	HGNC Symbol	lncRNA
ENSG00000251939	RNU6-1278P	chr18	46121615	46121721	HGNC Symbol	snRNA
ENSG00000152242	C18orf25	chr18	46173553	46266992	HGNC Symbol	protein_coding
ENSG00000275048	BSNDP1	chr20	25783553	25783919	HGNC Symbol	processed_pseudogene
ENSG00000274973	BSNDP2	chr20	25845497	25845862	HGNC Symbol	processed_pseudogene
ENSG00000228593	CFTRP1	chr20	25919499	25919681	HGNC Symbol	unprocessed_pseudogene
ENSG00000141622	RNF165	chr18	46326809	46463140	HGNC Symbol	protein_coding
ENSG00000226203	LINC01733	chr20	25955795	25969288	HGNC Symbol	lncRNA
ENSG00000125804	FAM182A	chr20	25985210	26086917	HGNC Symbol	lncRNA
ENSG00000100029	PES1	chr22	30576625	30607083	HGNC Symbol	protein_coding
ENSG00000167210	LOXHD1	chr18	46476972	46657220	HGNC Symbol	protein_coding
ENSG00000277508	BSNDP3	chr20	26071988	26072351	HGNC Symbol	processed_pseudogene
ENSG00000240108	NCOR1P1	chr20	26103416	26114028	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000227195	MIR663AHG	chr20	26167817	26251546	HGNC Symbol	lncRNA
ENSG00000185339	TCN2	chr22	30607003	30627271	HGNC Symbol	protein_coding
ENSG00000101638	ST8SIA5	chr18	46667821	46759257	HGNC Symbol	protein_coding
ENSG00000100036	SLC35E4	chr22	30635781	30669016	HGNC Symbol	protein_coding
ENSG00000078043	PIAS2	chr18	46803218	46920160	HGNC Symbol	protein_coding
ENSG00000167065	DUSP18	chr22	30652051	30667887	HGNC Symbol	protein_coding
ENSG00000284419	MIR663A	chr20	26208186	26208278	HGNC Symbol	miRNA
ENSG00000282826	FRG1CP	chr20	28563850	28602843	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000184792	OSBP2	chr22	30693782	30907824	HGNC Symbol	protein_coding
ENSG00000167216	KATNAL2	chr18	46917492	47102243	HGNC Symbol	protein_coding
ENSG00000282870	FRG1DP	chr20	29080390	29102761	HGNC Symbol	unprocessed_pseudogene
ENSG00000283069	DUX4L32	chr20	29318824	29319579	HGNC Symbol	unprocessed_pseudogene
ENSG00000282949	PCMTD1P7	chr20	29321310	29321666	HGNC Symbol	unprocessed_pseudogene
ENSG00000282894	DUX4L33	chr20	29324092	29325049	HGNC Symbol	unprocessed_pseudogene
ENSG00000282935	DUX4L34	chr20	29410348	29411600	HGNC Symbol	unprocessed_pseudogene
ENSG00000282842	FRG2EP	chr20	29415264	29416911	HGNC Symbol	unprocessed_pseudogene
ENSG00000283123	RARRES2P11	chr20	29427400	29427883	HGNC Symbol	processed_pseudogene
ENSG00000282968	AGGF1P10	chr20	29430723	29432913	HGNC Symbol	processed_pseudogene
ENSG00000282911	DUX4L35	chr20	29448517	29449306	HGNC Symbol	unprocessed_pseudogene
ENSG00000282995	FRG1EP	chr20	29480147	29497179	HGNC Symbol	unprocessed_pseudogene
ENSG00000287889	FAM242B	chr20	29548661	29559705	HGNC Symbol	lncRNA
ENSG00000288616	ELOA3D	chr18	46962768	46964408	HGNC Symbol	protein_coding
ENSG00000282921	CFTRP2	chr20	29641778	29641976	HGNC Symbol	processed_pseudogene
ENSG00000275553	ELOA3C	chr18	46968695	46969912	HGNC Symbol	protein_coding
ENSG00000283005	CDC27P3	chr20	29746181	29748090	HGNC Symbol	processed_pseudogene
ENSG00000283433	RNA5SP532	chr20	29874059	29874177	HGNC Symbol	rRNA
ENSG00000288607	ELOA3B	chr18	47022287	47023927	HGNC Symbol	protein_coding
ENSG00000283020	DUX4L37	chr20	29878636	29879363	HGNC Symbol	unprocessed_pseudogene
ENSG00000204555	CFTRP3	chr20	30214765	30214976	HGNC Symbol	processed_pseudogene
ENSG00000288631	ELOA3	chr18	47028202	47029842	HGNC Symbol	protein_coding
ENSG00000205611	LINC01597	chr20	30278906	30289956	HGNC Symbol	lncRNA
ENSG00000206181	ELOA2	chr18	47032572	47035621	HGNC Symbol	protein_coding
ENSG00000167220	HDHD2	chr18	47107408	47150500	HGNC Symbol	protein_coding
