ENSG	Gene	Chr	Start	End	Source	Type
ENSG00000244211	PDZK1P2	chr1	147466533	147481824	HGNC Symbol	pseudogene
ENSG00000201491	RNU4-75P	chr1	100250296	100250441	HGNC Symbol	snRNA
ENSG00000264294	SNORD55	chr1	45241536	45241615	HGNC Symbol	snoRNA
ENSG00000200913	SNORD46	chr1	45242162	45242265	HGNC Symbol	snoRNA
ENSG00000202031	SNORD38A	chr1	45243515	45243584	HGNC Symbol	snoRNA
ENSG00000251813	RNU6-983P	chr1	194457233	194457335	HGNC Symbol	snRNA
ENSG00000207421	SNORD38B	chr1	45244062	45244128	HGNC Symbol	snoRNA
ENSG00000085998	POMGNT1	chr1	46654354	46685977	HGNC Symbol	protein_coding
ENSG00000234093	RPS15AP11	chr1	45245998	45246387	HGNC Symbol	pseudogene
ENSG00000206791	RNU1-129P	chr1	147486649	147486815	HGNC Symbol	snRNA
ENSG00000212248	RNU6-750P	chr1	100444495	100444601	HGNC Symbol	snRNA
ENSG00000206585	RNVU1-9	chr1	147511004	147511167	HGNC Symbol	snRNA
ENSG00000202259	RNU6-1318P	chr1	100466193	100466295	HGNC Symbol	snRNA
ENSG00000265986	MIR4735	chr1	196551543	196551611	HGNC Symbol	miRNA
ENSG00000202444	RNU5E-6P	chr1	45285555	45285669	HGNC Symbol	snRNA
ENSG00000226164	FGFR3P6	chr1	247282971	247283580	HGNC Symbol	pseudogene
ENSG00000253039	RNA5SP47	chr1	45397995	45398103	HGNC Symbol	rRNA
ENSG00000221879	MRPS21P3	chr1	197332947	197333208	HGNC Symbol	pseudogene
ENSG00000229815	CCNB1IP1P1	chr1	45424229	45425067	HGNC Symbol	pseudogene
ENSG00000225080	PFN1P4	chr1	147601780	147602181	HGNC Symbol	pseudogene
ENSG00000225169	BRI3P1	chr1	100678849	100679226	HGNC Symbol	pseudogene
ENSG00000268949	MRPS17P1	chr1	45454377	45457506	HGNC Symbol	pseudogene
ENSG00000203835	ABHD17AP1	chr1	147618673	147621845	HGNC Symbol	pseudogene
ENSG00000213046	EEF1A1P32	chr1	197657890	197659757	HGNC Symbol	pseudogene
ENSG00000234315	OSTCP5	chr1	45535649	45536101	HGNC Symbol	pseudogene
ENSG00000207750	MIR553	chr1	100746797	100746864	HGNC Symbol	miRNA
ENSG00000234379	HMGB1P48	chr1	45996599	45997811	HGNC Symbol	pseudogene
ENSG00000233040	FAM204BP	chr1	197715881	197716581	HGNC Symbol	pseudogene
ENSG00000234332	BCAS2P2	chr1	100858589	100859582	HGNC Symbol	pseudogene
ENSG00000263568	MIR3916	chr1	247365269	247365362	HGNC Symbol	miRNA
ENSG00000252516	RNA5SP82	chr1	247367872	247367963	HGNC Symbol	rRNA
ENSG00000225447	RPS15AP10	chr1	46111488	46111869	HGNC Symbol	pseudogene
ENSG00000236278	PEBP1P3	chr1	198648268	198649162	HGNC Symbol	pseudogene
ENSG00000238677	RNA5SP58	chr1	147665993	147666115	HGNC Symbol	rRNA
ENSG00000229989	MIR181A1HG	chr1	198776622	198906558	HGNC Symbol	lincRNA
ENSG00000199879	RNU1-120P	chr1	147735751	147735907	HGNC Symbol	snRNA
ENSG00000230946	HNRNPA1P68	chr1	101406573	101407551	HGNC Symbol	pseudogene
ENSG00000207975	MIR181B1	chr1	198828002	198828111	HGNC Symbol	miRNA
ENSG00000207759	MIR181A1	chr1	198828173	198828282	HGNC Symbol	miRNA
ENSG00000232467	TMA16P2	chr1	46312666	46313266	HGNC Symbol	pseudogene
ENSG00000235818	VN1R17P	chr1	247400170	247401259	HGNC Symbol	pseudogene
ENSG00000197617	VN1R5	chr1	247419374	247420445	HGNC Symbol	pseudogene
ENSG00000170382	LRRN2	chr1	204586298	204654861	HGNC Symbol	protein_coding
ENSG00000203664	OR2W5	chr1	247654370	247655710	HGNC Symbol	pseudogene
ENSG00000202408	RNU1-122P	chr1	147806736	147806886	HGNC Symbol	snRNA
ENSG00000207340	RNVU1-10	chr1	147834502	147834665	HGNC Symbol	snRNA
ENSG00000227135	GCSAML-AS1	chr1	247687981	247690054	HGNC Symbol	antisense
ENSG00000215863	LINC01138	chr1	147835127	147931933	HGNC Symbol	lincRNA
ENSG00000252842	RNU1-135P	chr1	147857985	147858119	HGNC Symbol	snRNA
ENSG00000202064	RNVU1-11	chr1	147860642	147860803	HGNC Symbol	snRNA
ENSG00000201183	RNVU1-12	chr1	147874868	147875028	HGNC Symbol	snRNA
ENSG00000252394	RNU6-691P	chr1	247770428	247770503	HGNC Symbol	snRNA
ENSG00000198452	OR14L1P	chr1	247782945	247783872	HGNC Symbol	pseudogene
ENSG00000230411	OR3D1P	chr1	247830189	247831143	HGNC Symbol	pseudogene
ENSG00000173810	PPIAP7	chr1	101736431	101736919	HGNC Symbol	pseudogene
ENSG00000200139	RNU6-778P	chr1	199857287	199857389	HGNC Symbol	snRNA
ENSG00000212456	RNVU1-13	chr1	147994146	147994313	HGNC Symbol	snRNA
ENSG00000202491	RNU6-716P	chr1	199977633	199977735	HGNC Symbol	snRNA
ENSG00000066136	NFYC	chr1	41157320	41237275	HGNC Symbol	protein_coding
ENSG00000202329	RNU6-609P	chr1	199983817	199983923	HGNC Symbol	snRNA
ENSG00000252860	RNU6-570P	chr1	200023189	200023293	HGNC Symbol	snRNA
ENSG00000225667	LINC00505	chr1	46921495	46948147	HGNC Symbol	lincRNA
ENSG00000252530	RNU6-965P	chr1	102194198	102194293	HGNC Symbol	snRNA
ENSG00000269956	MKNK1-AS1	chr1	47004368	47035927	HGNC Symbol	antisense
ENSG00000233827	FAM58BP	chr1	200182656	200183643	HGNC Symbol	pseudogene
ENSG00000207501	RNVU1-14	chr1	148241465	148241628	HGNC Symbol	snRNA
ENSG00000162552	WNT4	chr1	22443798	22470462	HGNC Symbol	protein_coding
ENSG00000228237	EFCAB14-AS1	chr1	47139708	47157770	HGNC Symbol	antisense
ENSG00000234367	PFN1P3	chr1	148349256	148349657	HGNC Symbol	pseudogene
ENSG00000252717	RNU6-352P	chr1	102325407	102325513	HGNC Symbol	snRNA
ENSG00000227212	PFN1P7	chr1	148574653	148575051	HGNC Symbol	pseudogene
ENSG00000203721	LINC00862	chr1	200311672	200343482	HGNC Symbol	lincRNA
ENSG00000154198	CYP4Z2P	chr1	47308767	47366109	HGNC Symbol	pseudogene
ENSG00000162699	DNAJA1P5	chr1	102358661	102359603	HGNC Symbol	pseudogene
ENSG00000207205	RNVU1-15	chr1	148604908	148605072	HGNC Symbol	snRNA
ENSG00000231267	PPIAL4E	chr1	148644011	148644795	HGNC Symbol	pseudogene
ENSG00000231333	RPL34P6	chr1	200832936	200833280	HGNC Symbol	pseudogene
ENSG00000237533	PFN1P6	chr1	148736689	148737087	HGNC Symbol	pseudogene
ENSG00000233217	MROH3P	chr1	200890122	200935658	HGNC Symbol	pseudogene
ENSG00000234257	SOD2P1	chr1	103565699	103566260	HGNC Symbol	pseudogene
ENSG00000206968	RNVU1-16	chr1	148766938	148767102	HGNC Symbol	snRNA
ENSG00000201032	RNU6-704P	chr1	200902473	200902575	HGNC Symbol	snRNA
ENSG00000230582	PPIAL4F	chr1	148806015	148806799	HGNC Symbol	pseudogene
ENSG00000184677	ZBTB40	chr1	22778344	22857650	HGNC Symbol	protein_coding
ENSG00000259832	CYP4A26P	chr1	47433351	47433546	HGNC Symbol	pseudogene
ENSG00000223396	RPS10P7	chr1	201487831	201499602	HGNC Symbol	lincRNA
ENSG00000261196	CYP4A43P	chr1	47460054	47460174	HGNC Symbol	pseudogene
ENSG00000261593	CYP4A27P	chr1	47466570	47466759	HGNC Symbol	pseudogene
ENSG00000242943	NKAIN1P1	chr1	148864594	148865175	HGNC Symbol	pseudogene
ENSG00000261290	CYP4A44P	chr1	47468667	47468820	HGNC Symbol	pseudogene
ENSG00000175658	DRD5P2	chr1	148900615	148903715	HGNC Symbol	pseudogene
ENSG00000231871	IPO9-AS1	chr1	201657387	201798687	HGNC Symbol	antisense
ENSG00000142945	KIF2C	chr1	45205490	45233439	HGNC Symbol	protein_coding
ENSG00000225506	CYP4A22-AS1	chr1	47562325	47644943	HGNC Symbol	lincRNA
ENSG00000264802	MIR5191	chr1	201688636	201688755	HGNC Symbol	miRNA
ENSG00000225514	MTND1P34	chr1	47630182	47631592	HGNC Symbol	pseudogene
ENSG00000222854	RNA5SP59	chr1	148913273	148913382	HGNC Symbol	rRNA
ENSG00000200942	RNU6-501P	chr1	201702534	201702633	HGNC Symbol	snRNA
ENSG00000221028	MIR1231	chr1	201777739	201777830	HGNC Symbol	miRNA
ENSG00000224805	LINC00853	chr1	47644922	47646011	HGNC Symbol	antisense
ENSG00000237424	FOXD2-AS1	chr1	47897805	47900313	HGNC Symbol	antisense
ENSG00000229554	RPL21P24	chr1	47963566	47964013	HGNC Symbol	pseudogene
ENSG00000227883	ATP6V0E1P4	chr1	48015868	48016425	HGNC Symbol	pseudogene
ENSG00000227109	CRIP1P3	chr1	202065887	202066106	HGNC Symbol	pseudogene
ENSG00000179571	NBPF23	chr1	149089875	149130302	HGNC Symbol	pseudogene
ENSG00000243323	PTPRVP	chr1	202137179	202158583	HGNC Symbol	pseudogene
ENSG00000237180	CYP46A4P	chr1	48555040	48555306	HGNC Symbol	pseudogene
ENSG00000242267	SKINTL	chr1	48561764	48648100	HGNC Symbol	pseudogene
ENSG00000023902	PLEKHO1	chr1	150121373	150136916	HGNC Symbol	protein_coding
ENSG00000224986	PPP1R8P1	chr1	48790752	48791795	HGNC Symbol	pseudogene
ENSG00000206700	RNU6-723P	chr1	48809881	48809987	HGNC Symbol	snRNA
ENSG00000223175	RNU4-61P	chr1	48913608	48913714	HGNC Symbol	snRNA
ENSG00000226028	PFN1P12	chr1	149114655	149115188	HGNC Symbol	pseudogene
ENSG00000225623	AGBL4-IT1	chr1	49839873	49937757	HGNC Symbol	sense_intronic
ENSG00000229120	CYCSP4	chr1	202338654	202339273	HGNC Symbol	pseudogene
ENSG00000202167	RNU1-114P	chr1	149146714	149146879	HGNC Symbol	snRNA
ENSG00000207349	RNVU1-17	chr1	149194106	149194269	HGNC Symbol	snRNA
ENSG00000252826	RNU1-92P	chr1	149215166	149215300	HGNC Symbol	snRNA
ENSG00000206737	RNVU1-18	chr1	149224058	149224221	HGNC Symbol	snRNA
ENSG00000215887	ZNF859P	chr1	50307493	50312072	HGNC Symbol	pseudogene
ENSG00000233595	MTND2P29	chr1	50482764	50483175	HGNC Symbol	pseudogene
ENSG00000226148	SLC25A39P1	chr1	202765158	202766222	HGNC Symbol	pseudogene
ENSG00000228288	PCAT6	chr1	202780082	202781284	HGNC Symbol	antisense
ENSG00000229316	HMGB1P45	chr1	50864497	50865445	HGNC Symbol	pseudogene
ENSG00000225671	FCF1P6	chr1	50871102	50871696	HGNC Symbol	pseudogene
ENSG00000226067	LINC00869	chr1	149284645	149286975	HGNC Symbol	lincRNA
ENSG00000252105	RNU1-143P	chr1	149286177	149286322	HGNC Symbol	snRNA
ENSG00000253193	FCGR1C	chr1	149369294	149378365	HGNC Symbol	pseudogene
ENSG00000070886	EPHA8	chr1	22890057	22930087	HGNC Symbol	protein_coding
ENSG00000240929	HIST2H2BB	chr1	149369722	149399226	HGNC Symbol	pseudogene
ENSG00000230280	HNRNPA1P59	chr1	202880940	202881857	HGNC Symbol	pseudogene
ENSG00000171357	LURAP1	chr1	46669006	46686933	HGNC Symbol	protein_coding
ENSG00000212544	RNVU1-19	chr1	149514090	149514256	HGNC Symbol	snRNA
ENSG00000236523	NPM1P40	chr1	203224871	203225603	HGNC Symbol	pseudogene
ENSG00000233791	LINC01136	chr1	203267886	203274437	HGNC Symbol	lincRNA
ENSG00000202300	RNU6-487P	chr1	203288124	203288227	HGNC Symbol	snRNA
ENSG00000085999	RAD54L	chr1	46713360	46744145	HGNC Symbol	protein_coding
ENSG00000202496	RNVU1-20	chr1	149605917	149606079	HGNC Symbol	snRNA
ENSG00000252925	RNU1-68P	chr1	149671723	149671868	HGNC Symbol	snRNA
ENSG00000220323	HIST2H2BD	chr1	149814608	149815100	HGNC Symbol	pseudogene
ENSG00000203819	HIST2H2BC	chr1	149821760	149822339	HGNC Symbol	pseudogene
ENSG00000266187	RN7SL480P	chr1	150183930	150184221	HGNC Symbol	misc_RNA
ENSG00000222222	RNU2-17P	chr1	150209315	150209504	HGNC Symbol	snRNA
ENSG00000228126	LINC00568	chr1	150488233	150490508	HGNC Symbol	lincRNA
ENSG00000264553	MIR4257	chr1	150524405	150524490	HGNC Symbol	miRNA
ENSG00000264508	RN7SL473P	chr1	150539040	150539336	HGNC Symbol	misc_RNA
ENSG00000264584	RN7SL600P	chr1	150541449	150541745	HGNC Symbol	misc_RNA
ENSG00000206931	RNU6-1042P	chr1	150674342	150674448	HGNC Symbol	snRNA
ENSG00000224690	UBE2D3P3	chr1	150772949	150773507	HGNC Symbol	pseudogene
ENSG00000200175	RNU6-1309P	chr1	150785067	150785174	HGNC Symbol	snRNA
ENSG00000229357	CYCSP51	chr1	150876372	150876689	HGNC Symbol	pseudogene
ENSG00000200759	RNU6-884P	chr1	150995222	150995328	HGNC Symbol	snRNA
ENSG00000265753	RN7SL444P	chr1	151273143	151273439	HGNC Symbol	misc_RNA
ENSG00000238711	RNY4P25	chr1	151411476	151411571	HGNC Symbol	misc_RNA
ENSG00000207606	MIR554	chr1	151518272	151518367	HGNC Symbol	miRNA
ENSG00000206635	RNU6-1062P	chr1	151601800	151601906	HGNC Symbol	snRNA
ENSG00000132128	LRRC41	chr1	46726868	46769280	HGNC Symbol	protein_coding
ENSG00000206980	RNU6-662P	chr1	151720073	151720176	HGNC Symbol	snRNA
ENSG00000143401	ANP32E	chr1	150190717	150208504	HGNC Symbol	protein_coding
ENSG00000173372	C1QA	chr1	22962999	22966101	HGNC Symbol	protein_coding
ENSG00000223810	KRT8P28	chr1	151921999	151923388	HGNC Symbol	pseudogene
ENSG00000229021	NBPF18P	chr1	151967007	152015250	HGNC Symbol	antisense
ENSG00000159189	C1QC	chr1	22970123	22974603	HGNC Symbol	protein_coding
ENSG00000232678	SPTLC1P4	chr1	152050428	152050687	HGNC Symbol	pseudogene
ENSG00000178922	HYI	chr1	43916824	43919660	HGNC Symbol	protein_coding
ENSG00000233792	HDHD1P2	chr1	152096914	152097556	HGNC Symbol	pseudogene
ENSG00000237975	FLG-AS1	chr1	152140601	152339163	HGNC Symbol	antisense
ENSG00000173369	C1QB	chr1	22979255	22988031	HGNC Symbol	protein_coding
ENSG00000183586	HMGN3P1	chr1	152372053	152372245	HGNC Symbol	pseudogene
ENSG00000176075	LINC00302	chr1	152627953	152629280	HGNC Symbol	lincRNA
ENSG00000163531	NFASC	chr1	204797779	204991950	HGNC Symbol	protein_coding
ENSG00000173660	UQCRH	chr1	46769303	46782448	HGNC Symbol	protein_coding
ENSG00000229035	SPRR2C	chr1	153112967	153113185	HGNC Symbol	pseudogene
ENSG00000207321	RNU6-160P	chr1	153304098	153304204	HGNC Symbol	snRNA
ENSG00000133216	EPHB2	chr1	23037332	23241818	HGNC Symbol	protein_coding
ENSG00000263841	RN7SL44P	chr1	153472943	153473240	HGNC Symbol	misc_RNA
ENSG00000117481	NSUN4	chr1	46805849	46830824	HGNC Symbol	protein_coding
ENSG00000142937	RPS8	chr1	45240923	45244451	HGNC Symbol	protein_coding
ENSG00000242565	RN7SL372P	chr1	153676564	153676859	HGNC Symbol	misc_RNA
ENSG00000200220	RNU6-179P	chr1	154012392	154012498	HGNC Symbol	snRNA
ENSG00000231837	RPS7P2	chr1	154051342	154052439	HGNC Symbol	pseudogene
ENSG00000263987	MIR5698	chr1	154076997	154077068	HGNC Symbol	miRNA
ENSG00000117013	KCNQ4	chr1	41249684	41306124	HGNC Symbol	protein_coding
ENSG00000264384	RN7SL431P	chr1	154138723	154139025	HGNC Symbol	misc_RNA
ENSG00000215938	MIR190B	chr1	154166141	154166219	HGNC Symbol	miRNA
ENSG00000117480	FAAH	chr1	46859937	46879520	HGNC Symbol	protein_coding
ENSG00000212292	RNU6-239P	chr1	154267979	154268077	HGNC Symbol	snRNA
ENSG00000222457	RNU6-121P	chr1	154270126	154270224	HGNC Symbol	snRNA
ENSG00000238365	RNU7-57P	chr1	154311219	154311278	HGNC Symbol	snRNA
ENSG00000229780	UBE2Q1-AS1	chr1	154526085	154527493	HGNC Symbol	antisense
ENSG00000118298	CA14	chr1	150229554	150237478	HGNC Symbol	protein_coding
ENSG00000264349	MIR4258	chr1	154948169	154948259	HGNC Symbol	miRNA
ENSG00000251780	RNU7-150P	chr1	155115747	155115808	HGNC Symbol	snRNA
ENSG00000223452	HMGN2P18	chr1	155121020	155121295	HGNC Symbol	pseudogene
ENSG00000271748	MIR92B	chr1	155164968	155165063	HGNC Symbol	miRNA
ENSG00000142959	BEST4	chr1	45249257	45253377	HGNC Symbol	protein_coding
ENSG00000160766	GBAP1	chr1	155183616	155197214	HGNC Symbol	pseudogene
ENSG00000197587	DMBX1	chr1	46972668	46979898	HGNC Symbol	protein_coding
ENSG00000173846	PLK3	chr1	45265897	45271662	HGNC Symbol	protein_coding
ENSG00000162456	KNCN	chr1	47011316	47017199	HGNC Symbol	protein_coding
ENSG00000236675	MTX1P1	chr1	155200766	155204116	HGNC Symbol	pseudogene
ENSG00000225855	RUSC1-AS1	chr1	155286654	155293967	HGNC Symbol	antisense
ENSG00000142949	PTPRF	chr1	43990858	44089343	HGNC Symbol	protein_coding
ENSG00000207720	MIR555	chr1	155316141	155316236	HGNC Symbol	miRNA
ENSG00000207134	RNU6-106P	chr1	155328503	155328609	HGNC Symbol	snRNA
ENSG00000227773	ASH1L-IT1	chr1	155365801	155366769	HGNC Symbol	sense_intronic
ENSG00000207144	RNU6-1297P	chr1	155389188	155389291	HGNC Symbol	snRNA
ENSG00000237872	POU5F1P4	chr1	155402969	155404053	HGNC Symbol	pseudogene
ENSG00000179862	CITED4	chr1	41326729	41328018	HGNC Symbol	protein_coding
ENSG00000235919	ASH1L-AS1	chr1	155531821	155533775	HGNC Symbol	processed_transcript
ENSG00000225082	DAP3P1	chr1	155556435	155571988	HGNC Symbol	pseudogene
ENSG00000215906	LACTBL1	chr1	23279536	23291831	HGNC Symbol	protein_coding
ENSG00000227868	C1orf234	chr1	23337327	23342343	HGNC Symbol	protein_coding
ENSG00000203761	MSTO2P	chr1	155581011	155720105	HGNC Symbol	pseudogene
ENSG00000171793	CTPS1	chr1	41445007	41478235	HGNC Symbol	protein_coding
ENSG00000117362	APH1A	chr1	150237804	150241980	HGNC Symbol	protein_coding
ENSG00000004487	KDM1A	chr1	23345941	23410182	HGNC Symbol	protein_coding
ENSG00000079277	MKNK1	chr1	47023090	47082515	HGNC Symbol	protein_coding
ENSG00000201614	RNU4-19P	chr1	155864072	155864177	HGNC Symbol	snRNA
ENSG00000207475	SNORA42	chr1	155889700	155889836	HGNC Symbol	snoRNA
ENSG00000252808	SCARNA4	chr1	155895749	155895877	HGNC Symbol	snoRNA
ENSG00000207933	MIR9-1	chr1	156390123	156390230	HGNC Symbol	miRNA
ENSG00000188396	TCTEX1D4	chr1	45271585	45272957	HGNC Symbol	protein_coding
ENSG00000222009	BTBD19	chr1	45274154	45281257	HGNC Symbol	protein_coding
ENSG00000184144	CNTN2	chr1	205012325	205047627	HGNC Symbol	protein_coding
ENSG00000117425	PTCH2	chr1	45285516	45308735	HGNC Symbol	protein_coding
ENSG00000171790	SLFNL1	chr1	41481269	41488909	HGNC Symbol	protein_coding
ENSG00000142961	MOB3C	chr1	47073387	47082563	HGNC Symbol	protein_coding
ENSG00000174529	TMEM81	chr1	205052258	205053645	HGNC Symbol	protein_coding
ENSG00000117222	RBBP5	chr1	205055270	205091143	HGNC Symbol	protein_coding
ENSG00000123472	ATPAF1	chr1	47098409	47139539	HGNC Symbol	protein_coding
ENSG00000010803	SCMH1	chr1	41492872	41707826	HGNC Symbol	protein_coding
ENSG00000118292	C1orf54	chr1	150240600	150253327	HGNC Symbol	protein_coding
ENSG00000070785	EIF2B3	chr1	45316450	45452282	HGNC Symbol	protein_coding
ENSG00000066135	KDM4A	chr1	44115829	44171186	HGNC Symbol	protein_coding
ENSG00000133059	DSTYK	chr1	205111632	205180727	HGNC Symbol	protein_coding
ENSG00000159658	EFCAB14	chr1	47124366	47184824	HGNC Symbol	protein_coding
ENSG00000186118	TEX38	chr1	47134527	47139266	HGNC Symbol	protein_coding
ENSG00000204060	FOXO6	chr1	41827594	41849262	HGNC Symbol	protein_coding
ENSG00000133069	TMCC2	chr1	205197304	205242471	HGNC Symbol	protein_coding
ENSG00000127129	EDN2	chr1	41944446	41950344	HGNC Symbol	protein_coding
ENSG00000142973	CYP4B1	chr1	47223510	47285085	HGNC Symbol	protein_coding
ENSG00000159208	C1orf51	chr1	150254953	150259505	HGNC Symbol	protein_coding
ENSG00000163545	NUAK2	chr1	205271187	205290883	HGNC Symbol	protein_coding
ENSG00000169641	LUZP1	chr1	23410516	23504301	HGNC Symbol	protein_coding
ENSG00000127124	HIVEP3	chr1	41972036	42501596	HGNC Symbol	protein_coding
ENSG00000179546	HTR1D	chr1	23516993	23521222	HGNC Symbol	protein_coding
ENSG00000162873	KLHDC8A	chr1	205305220	205326218	HGNC Symbol	protein_coding
ENSG00000187145	MRPS21	chr1	150266289	150281414	HGNC Symbol	protein_coding
ENSG00000126107	HECTD3	chr1	45468212	45477001	HGNC Symbol	protein_coding
ENSG00000125944	HNRNPR	chr1	23630264	23670829	HGNC Symbol	protein_coding
ENSG00000186007	LEMD1	chr1	205350506	205425082	HGNC Symbol	protein_coding
ENSG00000044012	GUCA2B	chr1	42619092	42621495	HGNC Symbol	protein_coding
ENSG00000187048	CYP4A11	chr1	47394849	47407156	HGNC Symbol	protein_coding
ENSG00000197273	GUCA2A	chr1	42628362	42630389	HGNC Symbol	protein_coding
ENSG00000198815	FOXJ3	chr1	42642210	42801548	HGNC Symbol	protein_coding
ENSG00000117360	PRPF3	chr1	150293925	150325671	HGNC Symbol	protein_coding
ENSG00000117266	CDK18	chr1	205473723	205501921	HGNC Symbol	protein_coding
ENSG00000186377	CYP4X1	chr1	47427036	47516423	HGNC Symbol	protein_coding
ENSG00000125945	ZNF436	chr1	23685941	23695935	HGNC Symbol	protein_coding
ENSG00000249087	C1orf213	chr1	23695490	23698332	HGNC Symbol	protein_coding
ENSG00000204219	TCEA3	chr1	23707554	23751233	HGNC Symbol	protein_coding
ENSG00000177181	RIMKLA	chr1	42846466	42888249	HGNC Symbol	protein_coding
ENSG00000186160	CYP4Z1	chr1	47533160	47583991	HGNC Symbol	protein_coding
ENSG00000066185	ZMYND12	chr1	42896000	42921938	HGNC Symbol	protein_coding
ENSG00000162365	CYP4A22	chr1	47603107	47615413	HGNC Symbol	protein_coding
ENSG00000126088	UROD	chr1	45477819	45481247	HGNC Symbol	protein_coding
ENSG00000127125	PPCS	chr1	42921788	42939056	HGNC Symbol	protein_coding
ENSG00000126091	ST3GAL3	chr1	44171495	44396831	HGNC Symbol	protein_coding
ENSG00000162366	PDZK1IP1	chr1	47649265	47656716	HGNC Symbol	protein_coding
ENSG00000162367	TAL1	chr1	47681962	47697892	HGNC Symbol	protein_coding
ENSG00000186092	OR4F5	chr1	69091	70008	HGNC Symbol	protein_coding
ENSG00000088280	ASAP3	chr1	23755056	23811061	HGNC Symbol	protein_coding
ENSG00000235249	OR4F29	chr1	367640	368634	HGNC Symbol	protein_coding
ENSG00000185097	OR4F16	chr1	621059	622053	HGNC Symbol	protein_coding
ENSG00000187634	SAMD11	chr1	860260	879955	HGNC Symbol	protein_coding
ENSG00000186409	CCDC30	chr1	42929001	43120335	HGNC Symbol	protein_coding
ENSG00000174514	MFSD4	chr1	205538013	205572046	HGNC Symbol	protein_coding
ENSG00000123473	STIL	chr1	47715811	47779819	HGNC Symbol	protein_coding
ENSG00000158711	ELK4	chr1	205577071	205601090	HGNC Symbol	protein_coding
ENSG00000163125	RPRD2	chr1	150335567	150449042	HGNC Symbol	protein_coding
ENSG00000158715	SLC45A3	chr1	205626979	205649587	HGNC Symbol	protein_coding
ENSG00000069275	NUCKS1	chr1	205681947	205719404	HGNC Symbol	protein_coding
ENSG00000171960	PPIH	chr1	43124096	43142429	HGNC Symbol	protein_coding
ENSG00000162368	CMPK1	chr1	47799469	47844511	HGNC Symbol	protein_coding
ENSG00000117280	RAB7L1	chr1	205737114	205744588	HGNC Symbol	protein_coding
ENSG00000186790	FOXE3	chr1	47881744	47883723	HGNC Symbol	protein_coding
ENSG00000186564	FOXD2	chr1	47901689	47906363	HGNC Symbol	protein_coding
ENSG00000269113	TRABD2B	chr1	48226200	48462567	HGNC Symbol	protein_coding
ENSG00000065978	YBX1	chr1	43148098	43168020	HGNC Symbol	protein_coding
ENSG00000117834	SLC5A9	chr1	48688357	48714316	HGNC Symbol	protein_coding
ENSG00000133065	SLC41A1	chr1	205758221	205782876	HGNC Symbol	protein_coding
ENSG00000188976	NOC2L	chr1	879584	894689	HGNC Symbol	protein_coding
ENSG00000162415	ZSWIM5	chr1	45482071	45771881	HGNC Symbol	protein_coding
ENSG00000186603	HPDL	chr1	45792545	45794347	HGNC Symbol	protein_coding
ENSG00000143374	TARS2	chr1	150459887	150480078	HGNC Symbol	protein_coding
ENSG00000162877	PM20D1	chr1	205797150	205819260	HGNC Symbol	protein_coding
ENSG00000187961	KLHL17	chr1	895967	901095	HGNC Symbol	protein_coding
ENSG00000007968	E2F2	chr1	23832922	23857712	HGNC Symbol	protein_coding
ENSG00000117318	ID3	chr1	23884409	23886285	HGNC Symbol	protein_coding
ENSG00000132122	SPATA6	chr1	48761044	48937845	HGNC Symbol	protein_coding
ENSG00000197880	MDS2	chr1	23907985	23967058	HGNC Symbol	protein_coding
ENSG00000187583	PLEKHN1	chr1	901877	911245	HGNC Symbol	protein_coding
ENSG00000174502	SLC26A9	chr1	205882176	205912588	HGNC Symbol	protein_coding
ENSG00000142676	RPL11	chr1	24018269	24022915	HGNC Symbol	protein_coding
